,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
5,_geary_autocorrelation,0.7122394855436256,3.1186394485520905,9.725912010065288,1.8641652129636,2.4815385389833455,0.7127883038807463
10,_conjoint_triad,0.679198619902303,3.051180009155847,9.309699448272276,1.7655575811115536,2.56538581585285,0.6921468335584438
1,_dipeptide_composition,0.67541661667889,3.167807490758579,10.035004298506163,1.7552414191556374,2.5240117265821365,0.6785152797564067
4,_moran_autocorrelation,0.6176602065405539,3.5707781163672685,12.750456356327378,1.617242885893624,2.829679577124694,0.6344470899576578
2,_tripeptide_composition,0.6074797543142065,3.985191591236755,15.88175201886414,1.5961326041167883,3.354698233716234,0.6084335649637604
12,_quasi_seq_order,0.6071192630054169,2.8192774913455865,7.948325573207863,1.5954001630387633,2.345028373493568,0.6080472182336598
6,_CTD,0.5879347967657873,3.745993533199187,14.032467550770127,1.5578191165585882,2.975188890365465,0.6037962476246563
13,_pseudo_AAC,0.5206779102466125,4.014364536435956,16.115122631394666,1.4443960029937315,3.1559073978353465,0.5245108735523578
14,_amp_pseudo_AAC,0.49105647187347035,4.230119061651991,17.89390727575152,1.4017326907719299,3.4015430304048913,0.5001267934873201
9,_distribution,0.47549922123842814,3.7616347169924236,14.14989574408267,1.380787768709188,3.0793892612450477,0.4761583724125422
0,_aa_composition,0.41005045192026013,4.0593070155833235,16.477973446763986,1.3019447767729366,3.3467397135420325,0.41009436806940935
7,_composition,0.4054403152103886,4.2345608077991335,17.931505234948453,1.2968874008301825,3.3445238266525137,0.41020906234754484
8,_transition,0.33741504425812074,4.763574848888232,22.69164534096054,1.2285114670585737,3.730175689593566,0.33785911947005776
3,_normalized_moreaubroto_autocorrelation,0.3221806829114372,4.908583460207116,24.094191585818866,1.2146272750994012,3.6044013737223914,0.32629358147263166
11,_seq_order_coupling_number,0.03380725192164269,5.900173894018966,34.81205197966293,1.0173446680123,4.673077462723938,0.04486230535102864
