,Descriptors,R2,RMSE,MSE,RPD,MAE,Explained Var
3,norm_moreaubroto_autocorrelation,0.9628950992930688,3.469181818608824,12.03522249056603,1.6785735093772634,2.744113207547168,0.6385009146405405
4,moran_autocorrelation,0.9620723069854993,3.172093764228387,10.062178849056618,1.893488628133409,2.4710754716981174,0.7160231611007422
2,tripeptide_comp,0.9612796150931435,3.7112874819373594,13.773654773584946,1.807914856409733,2.782358490566043,0.6968804669142901
11,quasi_seq_order_descriptors,0.9611415454075405,3.1856902453977947,10.14862233962266,1.758188836129056,2.37388679245283,0.6705133648899686
5,geary_autocorrelation,0.9592162916926632,3.330186642738167,11.090143075471703,1.7725994653081185,2.6611509433962284,0.6809531642980948
1,dipeptide_comp,0.9571485938463131,2.4423521913137547,5.9650842264151,2.1696604717547374,1.9209056603773547,0.7840237543775588
9,conjoint_triad,0.9562131234024479,2.328793654833434,5.4232798867924625,2.4511313539848554,1.8347924528301898,0.8307033944694628
8,distribution,0.9561568331305483,3.4189193785436265,11.689009716981136,1.7946187461711443,2.6973018867924545,0.6888681890170862
10,seq_order_coupling_number,0.9551611273553333,3.935298830685214,15.486576886792413,1.4847087085546118,3.07496226415094,0.563724329415217
13,amphipilic_pseudo_aa_comp,0.9527424867418702,3.6113616911285633,13.041933264150956,1.7332513646110155,2.8383962264150964,0.668986915439343
12,pseudo_aa_comp,0.9518725740403001,3.0957200460916314,9.583482603773573,1.7565530275339882,2.5172075471698103,0.6700197176230371
7,transition,0.9421423316841706,3.510048983693042,12.320443867924558,1.6588315623377157,2.7234150943396265,0.6303745767544358
0,aa_comp,0.9421289726156833,3.2480592173242955,10.549888679245313,1.9456893544755651,2.499018867924532,0.7466910738403194
6,composition,0.9333024382489998,3.9567093675007157,15.655549018867914,1.4630289559525795,3.1566792452830192,0.5657812244257123
