,Descriptors,R2,RMSE,MSE,RPD,MAE,Explained Var
4,moran_autocorrelation,0.9176356048437415,2.9314800619806283,8.593575353789948,1.7049164066055225,2.2836581609828355,0.6494087563800004
5,geary_autocorrelation,0.9107857054874408,3.1345508573408307,9.825409077256136,1.8723800094855134,2.3240598488129125,0.710598488463873
3,norm_moreaubroto_autocorrelation,0.9060410098091828,2.8302506179005706,8.010318560126562,2.371446923730478,2.301065945517547,0.8188110821569843
11,quasi_seq_order_descriptors,0.8993404511895321,3.1509240693568885,9.928322490852574,1.7957934641461157,2.3614129751255803,0.690128930341859
1,dipeptide_comp,0.8933592375240281,3.11711689537014,9.716417739401981,1.8307613816950616,2.374423435673834,0.697338385475505
12,pseudo_aa_comp,0.8893716944056471,3.395600096123438,11.530100012793502,1.509615894418027,2.7230938611747173,0.5540560673697708
9,conjoint_triad,0.8853009940093108,2.8863328212585726,8.330917155074472,2.0375833720693266,2.4495904702639613,0.7585204983958063
10,seq_order_coupling_number,0.8824796492336777,2.972097144589805,8.83336143687887,1.8652684916873414,2.3537100465719067,0.7083213786114033
8,distribution,0.8759040451826683,3.598771204980393,12.951154185796028,1.3369983103556777,3.012643445815873,0.5860526937225383
13,amphipilic_pseudo_aa_comp,0.8704506793795513,3.7331784175653513,13.936621097375742,1.6482177878506792,2.9795907364888867,0.6504685325572781
2,tripeptide_comp,0.8454473520919821,3.2444290930137347,10.526320139593924,1.7932218409759044,2.672503853753655,0.6861948678614519
7,transition,0.817456828042013,4.014945603536262,16.11978819935516,1.5120609993902165,3.1130845513071193,0.5542162533322481
0,aa_comp,0.8162650814097365,4.1869244497887985,17.530336348239235,1.4817325588439367,3.0511139293615144,0.5389840349053387
6,composition,0.778782784553018,4.753459985836051,22.595381836944476,1.3204375616780013,3.9467237846283543,0.41548611020840664
