,Descriptors,R2,RMSE,MSE,RPD,MAE,Explained Var
43,"('norm_moreaubroto_autocorrelation', 'quasi_seq_order_descriptors')",0.954687706210979,2.743651333808549,7.5276226415094305,1.8879595835404794,2.2645283018867914,0.7182028828090051
59,"('geary_autocorrelation', 'seq_order_coupling_number')",0.9526846570181705,3.641909876310753,13.263507547169803,1.6344578564144896,3.04132075471698,0.618781825994277
48,"('moran_autocorrelation', 'transition')",0.9525051289599805,3.4041869336517463,11.58848867924528,1.6137156161339041,2.8590566037735843,0.6127842030032445
52,"('moran_autocorrelation', 'quasi_seq_order_descriptors')",0.9502920737556865,3.2411976589142077,10.505362264150941,1.8455841548904879,2.570943396226415,0.7047777270773001
37,"('norm_moreaubroto_autocorrelation', 'geary_autocorrelation')",0.9500968597412804,3.3905019943343055,11.495503773584902,1.9023461999925915,2.76622641509434,0.7187100757030505
4,"('aa_comp', 'geary_autocorrelation')",0.9493619165241513,3.372917386790435,11.376571698113215,1.8845515835669058,2.5066037735849065,0.7413907995583822
24,"('dipeptide_comp', 'amphipilic_pseudo_aa_comp')",0.948288407755898,4.044259616920828,16.3560358490566,1.4399538278778856,3.0941509433962255,0.5182316016834329
18,"('dipeptide_comp', 'transition')",0.9481062802578587,3.402651297011877,11.578035849056608,1.8337652574240197,2.761320754716981,0.6992656154502972
28,"('tripeptide_comp', 'composition')",0.9472536276326602,3.1487017390520546,9.914322641509433,1.8115297883038235,2.553396226415094,0.6954947387626591
84,"('conjoint_triad', 'amphipilic_pseudo_aa_comp')",0.947203460456136,3.3520328948716913,11.236124528301891,1.83664763284162,2.5516981132075482,0.6999481157173246
56,"('geary_autocorrelation', 'transition')",0.9470341729146113,3.1180563612125614,9.722275471698119,1.6001719765872533,2.6298113207547185,0.6020628256683898
55,"('geary_autocorrelation', 'composition')",0.945250596401309,3.39571511350341,11.530881132075475,1.9533181806721147,2.650754716981132,0.7449087212496719
9,"('aa_comp', 'seq_order_coupling_number')",0.9450404448181877,3.60683078365021,13.00922830188679,1.196544124442537,2.7594339622641515,0.28849913893867396
82,"('conjoint_triad', 'quasi_seq_order_descriptors')",0.9449864575720615,2.8727335611238907,8.25259811320755,1.8550091899738648,2.2892452830188685,0.7046435653684964
30,"('tripeptide_comp', 'distribution')",0.9447254049103442,3.047871821699436,9.289522641509437,1.7012377201832056,2.48433962264151,0.6512284165666404
41,"('norm_moreaubroto_autocorrelation', 'conjoint_triad')",0.9447163607366433,3.345805033284922,11.194411320754716,1.851560446899314,2.7667924528301886,0.703141088914202
47,"('moran_autocorrelation', 'composition')",0.9445567212660558,3.4655155623958103,12.009798113207548,1.716780489312667,2.80811320754717,0.6794143173832384
67,"('composition', 'quasi_seq_order_descriptors')",0.9439225050006489,3.126175250703839,9.77297169811321,1.784973876705148,2.4409433962264164,0.7196155530432112
34,"('tripeptide_comp', 'pseudo_aa_comp')",0.9438206414772194,3.187984221451922,10.163243396226417,1.7046612082304424,2.537169811320755,0.6512108910433707
50,"('moran_autocorrelation', 'conjoint_triad')",0.9428935641085555,3.284205196632042,10.786003773584909,1.7650026336931983,2.5815094339622653,0.6835522918192876
49,"('moran_autocorrelation', 'distribution')",0.9428897743933641,3.09447346696265,9.575766037735844,1.9484555372223504,2.4169811320754713,0.7320586840327628
