,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
22,"('_dipeptide_composition', '_conjoint_triad')",0.6566051670496307,3.4281850635852025,11.752452830188679,1.7064875414351757,2.769811320754716,0.656615568969409
1,"('_aa_composition', '_tripeptide_composition')",0.6330594176033135,3.5446744534769445,12.564716981132076,1.6508291427118298,2.5528301886792457,0.6333739147250153
88,"('_transition', '_pseudo_AAC')",0.6318533729926608,3.897531875043632,15.19075471698113,1.6481228747153136,3.156603773584906,0.632217888868988
68,"('_geary_autocorrelation', '_amp_pseudo_AAC')",0.5789594099835251,3.923754459265231,15.395849056603783,1.5411255380016438,3.0415094339622644,0.5798196592065651
3,"('_aa_composition', '_moran_autocorrelation')",0.5602061178528518,3.810685076822405,14.521320754716982,1.5079099542183219,3.0509433962264145,0.5606616489600738
15,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation')",0.5585281716025966,4.547257103992617,20.677547169811323,1.5050415938170734,3.5603773584905665,0.5587751175748614
34,"('_tripeptide_composition', '_conjoint_triad')",0.5584603003549594,4.044749683231337,16.36,1.5049259156837584,3.109433962264151,0.5695671924697578
49,"('_normalized_moreaubroto_autocorrelation', '_amp_pseudo_AAC')",0.5513647724645181,3.921180992680457,15.375660377358495,1.4929776761922047,3.1377358490566047,0.5593349389520708
79,"('_composition', '_conjoint_triad')",0.549229672807025,4.184946067144194,17.513773584905657,1.4894376919388466,3.2094339622641503,0.5493836979297045
74,"('_CTD', '_quasi_seq_order')",0.5477506490659942,4.027242138893938,16.21867924528302,1.48700018955135,3.3226415094339616,0.5532327427463142
35,"('_tripeptide_composition', '_seq_order_coupling_number')",0.5361930452119861,3.863056762095247,14.923207547169815,1.4683560321818283,2.9981132075471697,0.5561779092706534
23,"('_dipeptide_composition', '_seq_order_coupling_number')",0.5174347698789183,4.392317478301025,19.292452830188676,1.4395341980605079,3.3547169811320745,0.5576467432846477
73,"('_CTD', '_seq_order_coupling_number')",0.5143043615826388,4.377170620561807,19.15962264150943,1.4348876519633473,3.5018867924528307,0.5143967729656275
18,"('_dipeptide_composition', '_CTD')",0.5137182289621158,4.236632696349022,17.949056603773585,1.434022630802054,3.449056603773585,0.5143050204817634
95,"('_conjoint_triad', '_seq_order_coupling_number')",0.5130246783379036,4.174269792656769,17.42452830188679,1.433001098894035,3.1962264150943405,0.5131026811475964
29,"('_tripeptide_composition', '_geary_autocorrelation')",0.50415120655896,4.215335882675731,17.76905660377359,1.4201210654437149,3.1886792452830184,0.5042799538655485
67,"('_geary_autocorrelation', '_pseudo_AAC')",0.5008668367782971,3.9277676217625253,15.427358490566045,1.415441050980517,3.0811320754716984,0.5120070600089239
25,"('_dipeptide_composition', '_pseudo_AAC')",0.4989125013746202,4.292731900528068,18.42754716981132,1.4126781113159084,3.4981132075471706,0.5042131133321874
69,"('_CTD', '_composition')",0.48223998705111937,4.666176973408724,21.773207547169804,1.389747004980627,3.890566037735849,0.48753094575929234
37,"('_tripeptide_composition', '_pseudo_AAC')",0.47998405547025913,3.836345548801792,14.717547169811322,1.3867292303938745,2.843396226415094,0.5022783470116334
21,"('_dipeptide_composition', '_distribution')",0.4781559558484494,4.512519272942692,20.36283018867924,1.3842981369473575,3.80188679245283,0.4784319349722024
10,"('_aa_composition', '_seq_order_coupling_number')",0.45948784996477876,4.731627826318597,22.388301886792455,1.3601827713980739,3.8226415094339625,0.4794554856249593
