,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
114,"('_dipeptide_composition', '_moran_autocorrelation', '_geary_autocorrelation')",0.8570311829521007,2.196308480381988,4.823770940997838,2.6447177994840025,1.8232678112479792,0.8619161482884882
366,"('_geary_autocorrelation', '_seq_order_coupling_number', '_pseudo_AAC')",0.8462846920737379,2.2877444697796188,5.23377475900723,2.5505946259406804,1.7817405882259834,0.8538608320505782
358,"('_geary_autocorrelation', '_distribution', '_quasi_seq_order')",0.8320274054841974,2.573950163272707,6.625219443011595,2.4399492023610314,1.8036660991478513,0.8327044043592331
155,"('_dipeptide_composition', '_distribution', '_seq_order_coupling_number')",0.8301992915995021,2.5833102496144913,6.6734918457632855,2.4267791283619284,2.0213572395493538,0.8406831641537951
270,"('_normalized_moreaubroto_autocorrelation', '_transition', '_conjoint_triad')",0.8200483843271226,2.415775750031085,5.8359724744382495,2.357339453813689,1.9520598258981516,0.8232605380451102
107,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_transition')",0.8173595463005463,2.458242904262786,6.0429581763583355,2.339922703946319,1.840072166404969,0.8245646807690926
116,"('_dipeptide_composition', '_moran_autocorrelation', '_composition')",0.8155774899626776,2.569415846894368,6.601897794271903,2.3285900409278106,2.0813627538288775,0.8259390853395415
356,"('_geary_autocorrelation', '_distribution', '_conjoint_triad')",0.8153049513179951,2.42142937225135,5.863320204801567,2.326871356348144,2.0273026866067423,0.8157436527577494
122,"('_dipeptide_composition', '_moran_autocorrelation', '_pseudo_AAC')",0.814911198169014,2.4533096153509213,6.018728068773286,2.324394975509011,2.0398397296759554,0.8151086687092696
103,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation')",0.8110419804372442,2.7196485486491513,7.396488228169436,2.3004740344988694,2.137428147351172,0.8132873013334313
450,"('_conjoint_triad', '_pseudo_AAC', '_amp_pseudo_AAC')",0.8108647026718816,2.3945640888102946,5.733937175419876,2.299395656981663,1.8051717932589326,0.8146938708541822
152,"('_dipeptide_composition', '_transition', '_pseudo_AAC')",0.8094610207411368,2.666570062345243,7.110595897395912,2.290910289485756,2.242138667758525,0.8098584345788454
222,"('_tripeptide_composition', '_distribution', '_quasi_seq_order')",0.8055528028898269,2.763447603764106,7.63664265874958,2.2677707861880836,2.2239187766199713,0.8055621157823811
21,"('_aa_composition', '_tripeptide_composition', '_seq_order_coupling_number')",0.8028733437909892,2.3563734400914726,5.552495789168522,2.2523056299266186,1.7659046371846796,0.809497767816453
321,"('_moran_autocorrelation', '_distribution', '_seq_order_coupling_number')",0.8024452922491802,2.8521088731473796,8.134525024286015,2.249864215805463,2.357688453093636,0.8034431275645523
223,"('_tripeptide_composition', '_distribution', '_pseudo_AAC')",0.8007442311153921,2.656459976073536,7.056779604480613,2.2402400030968566,2.1704778108759015,0.8038495661801361
362,"('_geary_autocorrelation', '_conjoint_triad', '_quasi_seq_order')",0.7994280147339099,2.600785854428108,6.764087060593344,2.2328773248020424,2.0127532664752597,0.8008351433007438
440,"('_distribution', '_seq_order_coupling_number', '_pseudo_AAC')",0.7975802220114885,2.703178468489172,7.307173832503467,2.2226625286957953,2.256251941351357,0.7976183671141139
118,"('_dipeptide_composition', '_moran_autocorrelation', '_distribution')",0.7942037957845669,2.7566466345944605,7.599100668020965,2.2043538995825904,2.274914313995071,0.7946452756588471
400,"('_composition', '_transition', '_conjoint_triad')",0.7937232966477084,2.648290334105334,7.013441693715741,2.201785001434232,2.169050945825657,0.7991094751128033
264,"('_normalized_moreaubroto_autocorrelation', '_composition', '_conjoint_triad')",0.7920201222407808,2.2070818002661126,4.871210073065905,2.1927511158952444,1.818101476923567,0.7920609643779692
