,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
166,"('_dipeptide_composition', '_quasi_seq_order', '_pseudo_AAC')",0.6604377237513004,3.7214067131299022,13.848867924528301,1.7160908744551504,2.8056603773584903,0.6604482855720816
355,"('_geary_autocorrelation', '_transition', '_amp_pseudo_AAC')",0.656887937398785,3.856286218141286,14.87094339622642,1.707190583897384,3.241509433962265,0.6635128843785104
283,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad', '_amp_pseudo_AAC')",0.6568111788914747,3.719631752923734,13.835660377358492,1.706999655870393,3.0207547169811315,0.6664858784760739
428,"('_transition', '_conjoint_triad', '_amp_pseudo_AAC')",0.638302877955816,3.3642964444349635,11.318490566037736,1.66275197903876,2.7735849056603774,0.638712428305936
314,"('_moran_autocorrelation', '_transition', '_distribution')",0.632310081322668,3.5001886741598636,12.251320754716984,1.6491461253084267,2.916981132075472,0.633378513780535
144,"('_dipeptide_composition', '_composition', '_seq_order_coupling_number')",0.6299827940377112,3.655468893341684,13.362452830188676,1.6439516494843125,3.0698113207547157,0.6355198726202806
8,"('_aa_composition', '_dipeptide_composition', '_conjoint_triad')",0.6243496512661713,3.697679027265515,13.672830188679248,1.6315789809644647,3.007547169811321,0.6269165200364237
131,"('_dipeptide_composition', '_geary_autocorrelation', '_pseudo_AAC')",0.6223243818702071,3.4012483834671263,11.56849056603774,1.6271984641339783,2.7377358490566044,0.6232449809278744
20,"('_aa_composition', '_tripeptide_composition', '_conjoint_triad')",0.6098815893603077,3.7711916939414296,14.22188679245283,1.6010385052228828,2.9094339622641514,0.6101065828565895
232,"('_tripeptide_composition', '_quasi_seq_order', '_pseudo_AAC')",0.601258772265537,4.315046076406303,18.61962264150943,1.583632584518443,3.3698113207547165,0.6059476821824168
101,"('_dipeptide_composition', '_tripeptide_composition', '_pseudo_AAC')",0.5988974298930225,3.835066602949238,14.70773584905661,1.5789641792385536,3.054716981132076,0.6368217600656148
282,"('_normalized_moreaubroto_autocorrelation', '_conjoint_triad', '_pseudo_AAC')",0.5940588335878814,3.8567510033559067,14.874528301886793,1.569525775793237,3.243396226415094,0.5976031696065973
46,"('_aa_composition', '_geary_autocorrelation', '_CTD')",0.5863476826175971,3.916751638312853,15.340943396226416,1.5548276998572863,3.0773584905660383,0.6040140085793142
270,"('_normalized_moreaubroto_autocorrelation', '_transition', '_conjoint_triad')",0.5851235771340773,4.059974904653363,16.48339622641509,1.5525322222167144,3.222641509433963,0.5904581539117154
216,"('_tripeptide_composition', '_transition', '_seq_order_coupling_number')",0.5792735858103097,4.080464272511803,16.65018867924528,1.5417008453947396,3.143396226415094,0.5954454689203819
39,"('_aa_composition', '_moran_autocorrelation', '_transition')",0.5771805916505501,3.8935602372063944,15.159811320754715,1.5378803325264072,3.149056603773585,0.5887262349750552
360,"('_geary_autocorrelation', '_distribution', '_amp_pseudo_AAC')",0.5713598813555659,4.302127600012866,18.508301886792456,1.5274028329087193,3.245283018867925,0.5886542797295805
387,"('_CTD', '_distribution', '_pseudo_AAC')",0.5682581024825091,4.21553729872968,17.77075471698113,1.521906255190073,3.186792452830188,0.5837336961767552
382,"('_CTD', '_transition', '_pseudo_AAC')",0.5673600484111601,4.202806788999511,17.66358490566038,1.5203258832179034,3.345283018867925,0.5835576447691618
16,"('_aa_composition', '_tripeptide_composition', '_CTD')",0.5672029128818621,4.2933252275403,18.432641509433967,1.5200498659947046,3.5,0.6353614897424731
266,"('_normalized_moreaubroto_autocorrelation', '_composition', '_quasi_seq_order')",0.5666068933165851,3.8761243043330675,15.024339622641506,1.5190042896512714,3.092452830188679,0.5730765660261725
143,"('_dipeptide_composition', '_composition', '_conjoint_triad')",0.5655239925618253,3.9468401500201806,15.577547169811323,1.5171101031928682,3.111320754716982,0.5657822514856095
