,Descriptor,Group,R2,RMSE,MSE,RPD,MAE,Explained Var
0,"('_geary_autocorrelation', '_conjoint_triad', '_amp_pseudo_aa_composition')","Autocorrelation,Conjoint Triad,Pseudo Composition",0.8668254630098428,2.1917374773935228,4.8037131698113225,2.7402450520174293,1.841169811320755,0.8686503772592375
1,"('_transition', '_distribution', '_conjoint_triad')","CTD,CTD,Conjoint Triad",0.8454702560463173,2.4008680505655495,5.764167396226422,2.5438643991515115,1.9004905660377356,0.8514494888121222
2,"('_geary_autocorrelation', '_composition', '_transition')","Autocorrelation,CTD,CTD",0.8361978293622413,2.350298142468429,5.523901358490549,2.470814684273633,1.9303396226415055,0.8388969290574527
3,"('_aa_composition', '_tripeptide_composition', '_transition')","Composition,Composition,CTD",0.836117036983625,2.366240438188977,5.5990938113207624,2.4702055678627413,1.8260754716981122,0.8366578059152625
4,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_pseudo_aa_composition')","Autocorrelation,Autocorrelation,Pseudo Composition",0.8203085916438957,2.5897613388984038,6.706863792452854,2.359045642992291,2.0514150943396268,0.8203445257757991
5,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_ctd')","Composition,Autocorrelation,CTD",0.817782885508062,2.4533352384973544,6.018853792452871,2.342639260914499,1.8924716981132133,0.8185056309714844
6,"('_dipeptide_composition', '_geary_autocorrelation', '_pseudo_aa_composition')","Composition,Autocorrelation,Pseudo Composition",0.8111616369569353,2.7658290783354698,7.649810490566034,2.3012027612274455,2.2185660377358474,0.8111899835243426
7,"('_moran_autocorrelation', '_distribution', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.8099405479852916,2.6196336557935065,6.8624804905660515,2.2937984958746056,2.125245283018871,0.8105996283545353
8,"('_aa_composition', '_dipeptide_composition', '_transition')","Composition,Composition,CTD",0.8097176535447912,2.6267620824383497,6.899879037735855,2.2924546382993696,1.9936037735849061,0.8115973562384458
9,"('_aa_composition', '_quasi_seq_order', '_amp_pseudo_aa_composition')","Composition,Quasi-Sequence-Order,Pseudo Composition",0.809440776044877,2.6001832772848306,6.760953075471682,2.2907885949965747,2.092169811320753,0.8187436338536993
10,"('_dipeptide_composition', '_geary_autocorrelation', '_transition')","Composition,Autocorrelation,CTD",0.8082100691507546,2.495377258126988,6.226907660377366,2.2834268250496237,1.8602264150943404,0.8089639804019133
11,"('_normalized_moreaubroto_autocorrelation', '_transition', '_quasi_seq_order')","Autocorrelation,CTD,Quasi-Sequence-Order",0.8057518862970919,2.727321718227794,7.4382837547170055,2.26893259905512,2.2290000000000028,0.8063559881551641
12,"('_dipeptide_composition', '_geary_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.8035328593223587,2.224501398448226,4.948406471698114,2.2560828163461837,1.81522641509434,0.8053539898165544
13,"('_aa_composition', '_ctd', '_transition')","Composition,CTD,CTD",0.7963496582615452,2.4408524454332245,5.957760660377353,2.2159370986818168,1.9069622641509443,0.7965670859492354
14,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_composition')","Composition,Autocorrelation,CTD",0.7961268594935507,2.7968885475059264,7.82258554716981,2.214725945969741,2.267622641509434,0.7973848065001463
15,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_ctd')","Autocorrelation,Autocorrelation,CTD",0.7956986097833689,2.3849060540810507,5.687776886792448,2.212403511219379,1.8890754716981126,0.796886676942498
16,"('_tripeptide_composition', '_normalized_moreaubroto_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7944710538610111,2.9741570646626947,8.845610245283016,2.2057866417833982,2.278320754716979,0.794991086128815
17,"('_dipeptide_composition', '_composition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.793823233072233,2.4400748325982224,5.953965188679243,2.202318552974755,1.9677547169811325,0.7962108956313134
18,"('_dipeptide_composition', '_ctd', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7925177965013948,2.8726609681157744,8.252181037735857,2.1953793465633553,2.2014528301886824,0.8012325090689194
19,"('_aa_composition', '_geary_autocorrelation', '_distribution')","Composition,Autocorrelation,CTD",0.7916810954732595,2.5790307086629256,6.651399396226392,2.190966102597138,2.13052830188679,0.7957810586791871
20,"('_moran_autocorrelation', '_transition', '_conjoint_triad')","Autocorrelation,CTD,Conjoint Triad",0.7872572313334145,3.1657129543649405,10.021738509434,2.1680664879078004,2.5430000000000064,0.790171370454523
21,"('_composition', '_transition', '_pseudo_aa_composition')","CTD,CTD,Pseudo Composition",0.787040782114572,2.6581025613047964,7.065509226415119,2.1669644092921936,2.102132075471703,0.7870479794051947
22,"('_aa_composition', '_composition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.785177676044691,2.6249916010647385,6.890580905660419,2.157547147033985,2.014603773584914,0.786071085130303
23,"('_tripeptide_composition', '_distribution', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.784254097408253,3.0152249485844416,9.091581490566048,2.152924112283653,2.2812641509433984,0.7847347591953833
24,"('_normalized_moreaubroto_autocorrelation', '_transition', '_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7842056131820537,2.6967139682241283,7.272266226415126,2.1526822414802047,2.1652075471698167,0.7894937892047633
25,"('_dipeptide_composition', '_transition', '_distribution')","Composition,CTD,CTD",0.78366505427462,2.925219988502076,8.556911981132085,2.1499910919436265,2.303037735849056,0.8047758570238213
26,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_conjoint_triad')","Autocorrelation,Autocorrelation,Conjoint Triad",0.7833695620204678,3.009783804057996,9.05879854716982,2.1485242562733116,2.064698113207547,0.7840927918192104
27,"('_distribution', '_conjoint_triad', '_quasi_seq_order')","CTD,Conjoint Triad,Quasi-Sequence-Order",0.7821410545266152,2.777180676411597,7.712732509433975,2.1424579235841255,2.119641509433964,0.7821932826039779
28,"('_dipeptide_composition', '_transition', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.7816002039038534,2.908815521109764,8.461207735849069,2.1398034614425527,2.3248301886792455,0.7863160315476658
29,"('_dipeptide_composition', '_transition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.781597070169103,2.69296829287222,7.252078226415118,2.1397881099989497,2.1538867924528358,0.7820198979639966
30,"('_aa_composition', '_tripeptide_composition', '_distribution')","Composition,Composition,CTD",0.7806957412961855,3.0113180997884044,9.068036698113247,2.1353863747913757,2.5300188679245346,0.7821572594874568
31,"('_aa_composition', '_distribution', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7806470461628409,2.8202834830081085,7.953998924528348,2.135149339697953,2.4061698113207624,0.7840519551397583
32,"('_tripeptide_composition', '_distribution', '_quasi_seq_order')","Composition,CTD,Quasi-Sequence-Order",0.7805305004055565,2.607421990005121,6.798649433962266,2.1345823460111037,2.1265283018867938,0.7811279074177204
33,"('_dipeptide_composition', '_normalized_moreaubroto_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.778434793812889,2.857519365556132,8.16541692452832,2.1244632327462307,2.3809245283018887,0.7810268969529084
34,"('_aa_composition', '_transition', '_conjoint_triad')","Composition,CTD,Conjoint Triad",0.7763203975742895,2.867460548987555,8.22233000000001,2.1143983388717538,2.2881886792452883,0.7772703481346283
35,"('_tripeptide_composition', '_transition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7756798402423533,2.543302106273181,6.468385603773599,2.111377296029769,2.0300188679245297,0.7768211912896633
36,"('_dipeptide_composition', '_transition', '_pseudo_aa_composition')","Composition,CTD,Pseudo Composition",0.7749703929982349,3.0294982024240538,9.177859358490572,2.108046415932442,2.520679245283018,0.7788351354422887
37,"('_ctd', '_distribution', '_quasi_seq_order')","CTD,CTD,Quasi-Sequence-Order",0.7725621904468485,2.613987635489229,6.83293135849057,2.09685629617624,2.0409056603773608,0.7745133490301097
38,"('_transition', '_conjoint_triad', '_pseudo_aa_composition')","CTD,Conjoint Triad,Pseudo Composition",0.772368368377784,2.863788834842062,8.201286490566055,2.0959633983547943,2.299320754716984,0.778056952674181
39,"('_normalized_moreaubroto_autocorrelation', '_moran_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Autocorrelation,Pseudo Composition",0.7715972129514357,2.600234002532182,6.761216867924532,2.092422110253138,2.0552075471698124,0.7716297163235539
40,"('_moran_autocorrelation', '_transition', '_amp_pseudo_aa_composition')","Autocorrelation,CTD,Pseudo Composition",0.7708666300853978,2.8838583791412855,8.316639150943402,2.089083643599954,2.3198679245283045,0.7715431304241726
41,"('_aa_composition', '_normalized_moreaubroto_autocorrelation', '_conjoint_triad')","Composition,Autocorrelation,Conjoint Triad",0.7702523583261957,3.1225085585332226,9.750059698113224,2.086289003393218,2.482452830188682,0.7744644541212173
42,"('_normalized_moreaubroto_autocorrelation', '_geary_autocorrelation', '_amp_pseudo_aa_composition')","Autocorrelation,Autocorrelation,Pseudo Composition",0.7701411058030555,2.715453323980551,7.373686754717024,2.0857840566341683,2.0544905660377406,0.782669731786904
43,"('_tripeptide_composition', '_ctd', '_distribution')","Composition,CTD,CTD",0.7699211482598673,2.908244374123788,8.457885339622662,2.0847868036573507,2.2938301886792476,0.7705791601911731
44,"('_ctd', '_transition', '_quasi_seq_order')","CTD,CTD,Quasi-Sequence-Order",0.7695995857493594,2.829100887241156,8.003811830188697,2.0833314604578903,2.2656792452830214,0.7697794129432134
45,"('_aa_composition', '_dipeptide_composition', '_distribution')","Composition,Composition,CTD",0.7694043639680107,2.6812457503154996,7.189078773584926,2.0824494017107678,2.204584905660382,0.7834061673510796
46,"('_ctd', '_distribution', '_conjoint_triad')","CTD,CTD,Conjoint Triad",0.7690100124203123,2.821492720141472,7.960821169811322,2.0806710390358294,2.0595849056603757,0.7690527475912404
47,"('_aa_composition', '_geary_autocorrelation', '_seq_order_coupling_number')","Composition,Autocorrelation,Quasi-Sequence-Order",0.7671344323628667,3.0373661753267247,9.225593283018895,2.072274875309156,2.4631320754717003,0.7727631767357019
